id_property,name,path,stars,address,country,city,latitude,longitude,rating,subratings,trip_types
69,Monasterio De Piedra,https://d3ony5rmo3oa45.cloudfront.net/big/7633/7633734.jpg,3,Ctra. Monasterio De Piedra,es,NUEVALOS,41.19320381,-1.78296793,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_value"",""value"":""3.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""5"",""localized_name"":""Business""},{""name"":""couples"",""value"":""187"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""3"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""94"",""localized_name"":""Family""},{""name"":""friends"",""value"":""38"",""localized_name"":""Friends getaway""}]"
70,Avenida,https://d3ony5rmo3oa45.cloudfront.net/big/5576/5576902.jpg,2,"Avenida Cesar Augusto, 55",es,ZARAGOZA,41.655107,-0.884126,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""23"",""localized_name"":""Business""},{""name"":""couples"",""value"":""147"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""23"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""89"",""localized_name"":""Family""},{""name"":""friends"",""value"":""55"",""localized_name"":""Friends getaway""}]"
71,Hostal Catalunya,https://d3ony5rmo3oa45.cloudfront.net/big/5576/5576852.jpg,2,"Coso, 94-96",es,ZARAGOZA,41.650943,-0.877579,3.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_sleep"",""value"":""3.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_room"",""value"":""3.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_service"",""value"":""3.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""7"",""localized_name"":""Business""},{""name"":""couples"",""value"":""28"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""7"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""7"",""localized_name"":""Family""},{""name"":""friends"",""value"":""24"",""localized_name"":""Friends getaway""}]"
72,YIT Ciudad de Zaragoza,https://d3ony5rmo3oa45.cloudfront.net/big/5577/5577020.jpg,3,"Camino de los Molinos, 42",es,ZARAGOZA,41.677,-0.868316,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_location"",""value"":""3.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""11"",""localized_name"":""Business""},{""name"":""couples"",""value"":""34"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""3"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""54"",""localized_name"":""Family""},{""name"":""friends"",""value"":""3"",""localized_name"":""Friends getaway""}]"
73,Sekia Hotel,https://d3ony5rmo3oa45.cloudfront.net/big/5576/5576917.jpg,3,"POLIGONO VALDEFERRIN. EDIFICIO EXION S/N,  ",es,Ejea de los Caballeros,42.1321,-1.18156,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_location"",""value"":""3.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""8"",""localized_name"":""Business""},{""name"":""couples"",""value"":""20"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""1"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""4"",""localized_name"":""Family""},{""name"":""friends"",""value"":""2"",""localized_name"":""Friends getaway""}]"
74,Auhabitat Zaragoza apartamentos,https://d3ony5rmo3oa45.cloudfront.net/big/5576/5576979.jpg,3,"RAMON PIGNATELLI,11  ",es,ZARAGOZA,41.653799,-0.885092,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_room"",""value"":""4.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""6"",""localized_name"":""Business""},{""name"":""couples"",""value"":""9"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""2"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""29"",""localized_name"":""Family""},{""name"":""friends"",""value"":""10"",""localized_name"":""Friends getaway""}]"
75,Hospederia Meson De La Dolores,https://d3ony5rmo3oa45.cloudfront.net/big/5577/5577084.jpg,3,"Plaza Mesones, 4",es,CALATAYUD,41.35400703,-1.64254008,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""10"",""localized_name"":""Business""},{""name"":""couples"",""value"":""90"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""4"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""40"",""localized_name"":""Family""},{""name"":""friends"",""value"":""16"",""localized_name"":""Friends getaway""}]"
76,Augusta Centro,https://d3ony5rmo3oa45.cloudfront.net/big/7640/7640662.jpg,3,"San Pablo, 24",es,ZARAGOZA,41.655503,-0.883975,2.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_location"",""value"":""4.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_sleep"",""value"":""3.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.0.gif"",""name"":""rate_service"",""value"":""2.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_value"",""value"":""3.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_cleanliness"",""value"":""3.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""0"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""4"",""localized_name"":""Family""},{""name"":""friends"",""value"":""0"",""localized_name"":""Friends getaway""}]"
77,Murallas Zaragoza,https://d3ony5rmo3oa45.cloudfront.net/big/7633/7633783.jpg,3,"San Blas, 29",es,ZARAGOZA,41.656106,-0.884921,2.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_location"",""value"":""3.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_sleep"",""value"":""2.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.0.gif"",""name"":""rate_room"",""value"":""2.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_service"",""value"":""2.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss1.0.gif"",""name"":""rate_value"",""value"":""1.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.0.gif"",""name"":""rate_cleanliness"",""value"":""2.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""1"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""1"",""localized_name"":""Family""},{""name"":""friends"",""value"":""2"",""localized_name"":""Friends getaway""}]"
78,Apartamentos Aragon,https://d3ony5rmo3oa45.cloudfront.net/big/5576/5576932.jpg,3,"San Pablo, 6",es,ZARAGOZA,41.655553,-0.884131,2.0,{},"[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""0"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""1"",""localized_name"":""Family""},{""name"":""friends"",""value"":""0"",""localized_name"":""Friends getaway""}]"
79,Guest House Gran Confort,https://d3ony5rmo3oa45.cloudfront.net/big/7633/7633794.jpg,3,"San Pablo, 4",es,ZARAGOZA,41.655552,-0.884137,2.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_location"",""value"":""4.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_sleep"",""value"":""3.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_room"",""value"":""2.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_service"",""value"":""2.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_value"",""value"":""2.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss2.5.gif"",""name"":""rate_cleanliness"",""value"":""2.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""0"",""localized_name"":""Business""},{""name"":""couples"",""value"":""2"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""9"",""localized_name"":""Family""},{""name"":""friends"",""value"":""5"",""localized_name"":""Friends getaway""}]"
80,Hotel Salvevir,https://d3ony5rmo3oa45.cloudfront.net/big/7642/7642016.jpg,3,"CALLE ESTACION,2-4  ",es,EJEA DE LOS CABALLEROS - ZARAGOZA,42.125732,-1.1434,3.5,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_location"",""value"":""3.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_sleep"",""value"":""3.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_room"",""value"":""3.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_service"",""value"":""3.5"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_value"",""value"":""4.0"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""4"",""localized_name"":""Business""},{""name"":""couples"",""value"":""4"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""0"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""0"",""localized_name"":""Family""},{""name"":""friends"",""value"":""1"",""localized_name"":""Friends getaway""}]"
81,Eurostars Rey Fernando,https://d3ony5rmo3oa45.cloudfront.net/big/5577/5577103.jpg,4,"Bari 27, (Plataforma Logística de Zaragoza)",es,ZARAGOZA,41.65177762,-0.9826532,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_sleep"",""value"":""4.5"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.0.gif"",""name"":""rate_location"",""value"":""3.0"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_room"",""value"":""4.5"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_cleanliness"",""value"":""4.5"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""46"",""localized_name"":""Business""},{""name"":""couples"",""value"":""90"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""8"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""65"",""localized_name"":""Family""},{""name"":""friends"",""value"":""17"",""localized_name"":""Friends getaway""}]"
82,Tulip Inn Zaragoza Plaza Feria,https://d3ony5rmo3oa45.cloudfront.net/big/5577/5577096.jpg,3,"AVDA. DIAGONAL,11  ",es,ZARAGOZA,41.634932,-0.99092,4.0,"[{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_sleep"",""value"":""4.0"",""localized_name"":""Sleep Quality""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss3.5.gif"",""name"":""rate_location"",""value"":""3.5"",""localized_name"":""Location""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_room"",""value"":""4.0"",""localized_name"":""Rooms""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_service"",""value"":""4.0"",""localized_name"":""Service""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.5.gif"",""name"":""rate_value"",""value"":""4.5"",""localized_name"":""Value""},{""rating_image_url"":""https:\/\/static.tacdn.com\/img2\/ratings\/traveler\/ss4.0.gif"",""name"":""rate_cleanliness"",""value"":""4.0"",""localized_name"":""Cleanliness""}]","[{""name"":""business"",""value"":""20"",""localized_name"":""Business""},{""name"":""couples"",""value"":""36"",""localized_name"":""Couples""},{""name"":""solo"",""value"":""2"",""localized_name"":""Solo travel""},{""name"":""family"",""value"":""21"",""localized_name"":""Family""},{""name"":""friends"",""value"":""10"",""localized_name"":""Friends getaway""}]"
